date,spread,vix
2020-12-08,-0.0021608887693390045,30.67
2020-12-09,0.0028894862514794906,31.24
2020-12-10,-0.006463783289555442,32.62
2020-12-11,-0.002936527974202674,31.11
2020-12-14,0.014374194712198736,31.32
2020-12-15,-0.005085940821933,30.32
2020-12-16,0.0016795435590733231,31.0
2020-12-17,-0.0003077052208286633,29.99
2020-12-18,0.005162490013368581,31.28
2020-12-21,0.01885911973709616,36.1
2020-12-22,0.007537348101392853,36.21
2020-12-23,-0.0080017845707353,33.91
2020-12-24,-0.015337681748567894,33.08
2020-12-25,0.005203155766102264,32.23
2020-12-28,-0.005647230155859017,31.45
2020-12-29,0.006833519004545444,32.05
2020-12-30,0.00927609703125441,33.28
2021-01-04,-0.006110361382540175,31.56
2021-01-05,0.0004671292246791188,32.32
2021-01-06,0.0010433828513833597,32.22
2021-01-08,-0.00547614846940946,32.5
2021-01-11,0.0022050725583139755,34.09
2021-01-12,-0.011185675074530256,32.93
2021-01-13,-0.0020066896365891567,31.94
2021-01-14,-0.006100480651679932,30.99
2021-01-15,-0.0016293511484524008,31.26
2021-01-18,0.005607281709838851,32.83
2021-01-19,-0.0009510224207040802,32.5
2021-01-20,-0.004206517882858276,30.91
2021-01-21,0.009899132876144764,31.48
2021-01-22,0.01956362508017912,31.57
2021-01-25,-0.0017478702286871032,31.99
2021-01-26,-0.0008203670235034881,31.76
2021-01-27,0.004966581364850785,32.88
2021-01-28,0.0033154907127441605,33.08
2021-01-29,-0.0024447897435001392,34.46
2021-02-01,-0.001469747957886747,34.75
2021-02-02,-0.000599406061049239,33.24
2021-02-03,-0.0041511966975486215,33.12
2021-02-04,-0.011228651662263531,32.77
2021-02-05,-0.004326849819190816,30.07
2021-02-08,-0.003982792937646783,30.78
2021-02-09,-0.0006699980709024132,31.1
2021-02-10,0.0008653296468725225,30.84
2021-02-11,-0.002626213338542935,29.94
2021-02-12,-0.0004477027328682452,29.45
2021-02-15,-0.0038697785315777674,30.1
2021-02-16,0.0033098681026164974,30.48
2021-02-17,-0.005672738400284255,31.64
2021-02-18,0.006848188425077397,32.1
2021-02-19,0.004966389494277069,30.53
2021-02-20,0.0007233675857255092,31.27
2021-02-22,0.0051596552648194545,32.66
2021-02-24,-0.010094494860590587,32.69
2021-02-25,0.016713017724642506,31.86
2021-02-26,-0.009777732918528109,33.84
2021-03-01,-0.00841769889480359,32.63
2021-03-02,-0.0007840502193765978,31.97
2021-03-03,0.00028008850979942664,30.83
2021-03-04,0.0019584260519080786,31.28
2021-03-05,-0.011299555253933282,32.06
2021-03-09,-0.004987541511039051,31.48
2021-03-10,-0.0028449521322312507,30.38
2021-03-11,0.0016510579058791222,30.38
2021-03-12,-0.0022210208737169167,29.88
2021-03-15,-0.009394043192512169,29.77
2021-03-16,-0.001497437358656654,29.13
2021-03-17,0.016859950734365158,32.27
2021-03-18,0.004467196210009782,32.23
2021-03-19,-0.004523871094549804,32.41
2021-03-22,0.01353863368946602,33.12
2021-03-23,0.01159070720480017,33.95
2021-03-24,-0.00044225773289817356,33.3
2021-03-25,-0.00799426896681386,34.21
2021-03-26,-0.0051971393070160115,30.18
2021-03-29,-0.002468305976623496,31.25
2021-03-30,-0.0012364414546606629,31.06
2021-03-31,-0.0014632227271583963,30.14
2021-04-01,0.01170193359369319,30.27
2021-04-02,0.0013906273969597632,30.19
2021-04-05,0.0032742336196695545,32.42
2021-04-06,0.01637579181447132,33.13
2021-04-07,-0.0037132134621155944,32.89
2021-04-08,0.00174911222510989,31.82
2021-04-09,0.006423538690323273,31.75
2021-04-12,0.0002712747215724386,32.14
2021-04-13,-0.015416038093931812,29.89
2021-04-14,0.001981288485223385,28.81
2021-04-15,0.004607797510835591,29.07
2021-04-16,-0.00559795106551996,27.32
2021-04-19,0.011763232345155536,29.8
2021-04-20,0.005343327466928782,30.62
2021-04-21,-0.002573167361902188,30.5
2021-04-22,-0.016957903225672054,27.38
2021-04-23,0.0005515415726381151,27.59
2021-04-26,-0.000303310219743586,28.16
2021-04-27,-0.0008828804546450071,27.98
2021-04-28,-0.004232078787322908,27.62
2021-04-29,0.0029615709657537723,26.29
2021-04-30,-0.0007464853330510475,27.55
2021-05-04,-0.004963064545418315,27.1
2021-05-05,-0.0007229451988768809,26.34
2021-05-06,-0.003427189578920564,25.75
2021-05-07,0.002286097625042825,26.17
2021-05-10,0.004833745556400733,27.25
